method,subject,psnr,ssim,nrmse,dice_wt,dice_tc,dice_et
SwinIR + PathologyLoss,BraTS2021_00006,32.846996,0.99076908826828,0.06775935,0.9818181818181818,0.8986083499005965,0.8673469387755102
SwinIR + PathologyLoss,BraTS2021_00006,32.56183,0.9898090958595276,0.06945996,0.9835831548893648,0.9248826291079812,0.8945868945868946
SwinIR + PathologyLoss,BraTS2021_00006,32.76925,0.9906155467033386,0.06753843,0.9807183364839319,0.868632707774799,0.8611111111111112
SwinIR + PathologyLoss,BraTS2021_00006,32.706245,0.9893174171447754,0.07095535,0.9833536337799431,0.8239700374531835,0.8035714285714286
SwinIR + PathologyLoss,BraTS2021_00006,32.823357,0.9900703430175781,0.06842628,0.9708315193730953,0.7982456140350878,0.8114285714285714
SwinIR + PathologyLoss,BraTS2021_00006,32.55482,0.9904145002365112,0.06989502,0.9705194197473093,0.5482233502538071,0.6868686868686869
SwinIR + PathologyLoss,BraTS2021_00006,32.395176,0.9878261685371399,0.075491846,0.9774436090225563,0.6593406593406593,0.3
SwinIR + PathologyLoss,BraTS2021_00006,32.398983,0.9887665510177612,0.0732546,0.9592760180995475,0.19642857142857142,0.0
SwinIR + PathologyLoss,BraTS2021_00006,32.566086,0.988452672958374,0.07273487,0.8692270296548371,0.0,nan
SwinIR + PathologyLoss,BraTS2021_00006,32.55093,0.9879814386367798,0.07396218,0.9624649859943978,0.0,nan
SwinIR + PathologyLoss,BraTS2021_00006,32.474815,0.9895325303077698,0.07162392,0.887209929843497,0.0,nan
SwinIR + PathologyLoss,BraTS2021_00006,32.399906,0.9876284003257751,0.07641157,0.9834815756035579,0.0,nan
SwinIR + PathologyLoss,BraTS2021_00006,31.994064,0.9859589338302612,0.08184515,0.9230769230769231,0.0,nan
SwinIR + PathologyLoss,BraTS2021_00006,31.923988,0.9876919388771057,0.078479216,0.9701492537313433,nan,nan
SwinIR + PathologyLoss,BraTS2021_00006,31.694504,0.9852504134178162,0.08457701,0.8914027149321267,0.0,nan
SwinIR + PathologyLoss,BraTS2021_00006,31.646046,0.9863154292106628,0.08459582,0.9519918283963228,0.0,nan
SwinIR + PathologyLoss,BraTS2021_00006,31.350708,0.9854072332382202,0.08692539,0.9098712446351931,nan,nan
SwinIR + PathologyLoss,BraTS2021_00006,31.564156,0.9862399697303772,0.08457795,0.9464922711058263,nan,nan
SwinIR + PathologyLoss,BraTS2021_00006,31.467297,0.9837311506271362,0.09029883,0.9647390691114246,nan,nan
SwinIR + PathologyLoss,BraTS2021_00006,31.22698,0.9842413663864136,0.09120916,0.975,nan,nan
SwinIR + PathologyLoss,BraTS2021_00006,31.13301,0.9827743172645569,0.09585701,0.9756944444444444,nan,nan
SwinIR + PathologyLoss,BraTS2021_00006,31.05149,0.9825493693351746,0.09847537,0.8390243902439024,nan,nan
SwinIR + PathologyLoss,BraTS2021_00006,31.194897,0.9836591482162476,0.09712966,0.9361702127659575,nan,nan
SwinIR + PathologyLoss,BraTS2021_00006,31.108416,0.9828435778617859,0.09943752,0.766743648960739,nan,nan
SwinIR + PathologyLoss,BraTS2021_00006,30.968859,0.9818386435508728,0.10474904,0.0,nan,nan
SwinIR + PathologyLoss,BraTS2021_00014,32.200115,0.9859290719032288,0.1420337,0.0,nan,nan
SwinIR + PathologyLoss,BraTS2021_00014,31.604273,0.985163688659668,0.14253959,0.15859030837004406,nan,nan
SwinIR + PathologyLoss,BraTS2021_00014,31.739773,0.9852991700172424,0.13932122,0.0,nan,nan
