method,subject,psnr,ssim,nrmse,dice_wt,dice_tc,dice_et
Uformer + PathologyLoss,BraTS2021_00022,30.211164,0.9630139470100403,0.10848007,0.8643578643578643,0.8553654743390358,0.7129750982961992
Uformer + PathologyLoss,BraTS2021_00022,29.90752,0.9639908671379089,0.10588976,0.8516678495386799,0.8632986627043091,0.6937738246505718
Uformer + PathologyLoss,BraTS2021_00022,30.162985,0.9652414917945862,0.10472472,0.8829174664107485,0.8698539176626826,0.739514348785872
Uformer + PathologyLoss,BraTS2021_00022,30.121649,0.9629402756690979,0.10670317,0.8956310679611651,0.8473034437946718,0.7491926803013994
Uformer + PathologyLoss,BraTS2021_00022,29.813812,0.9645743370056152,0.10434484,0.9150622876557192,0.8886198547215496,0.8165680473372781
Uformer + PathologyLoss,BraTS2021_00022,29.926146,0.9626346230506897,0.10565015,0.9027932960893855,0.8557634278817139,0.7898477157360406
Uformer + PathologyLoss,BraTS2021_00022,29.774687,0.963585615158081,0.10474278,0.9027921406411582,0.9106382978723404,0.7869142351900973
Uformer + PathologyLoss,BraTS2021_00022,29.914104,0.9650977253913879,0.103415005,0.8735398679532758,0.8571428571428571,0.7382053654024052
Uformer + PathologyLoss,BraTS2021_00022,29.777306,0.9664751887321472,0.103103675,0.8831798351914687,0.8689866939611054,0.7422303473491774
Uformer + PathologyLoss,BraTS2021_00022,29.837658,0.9655788540840149,0.1034851,0.874409820585458,0.8685376661742984,0.737410071942446
Uformer + PathologyLoss,BraTS2021_00022,29.964888,0.9687175750732422,0.09925794,0.8931159420289855,0.9056429232192414,0.7890691716481639
Uformer + PathologyLoss,BraTS2021_00022,29.887522,0.9698114395141602,0.09753053,0.9221556886227545,0.927042376583661,0.8107229894394801
Uformer + PathologyLoss,BraTS2021_00022,29.956585,0.970276415348053,0.0977738,0.9370629370629371,0.9382924767540152,0.8548387096774194
Uformer + PathologyLoss,BraTS2021_00022,29.931814,0.9709435701370239,0.098515846,0.9204123711340206,0.9094772630684232,0.7956448911222781
Uformer + PathologyLoss,BraTS2021_00022,30.021156,0.9695494771003723,0.10011228,0.9180982820615262,0.8828752642706131,0.7906976744186046
Uformer + PathologyLoss,BraTS2021_00022,30.208782,0.972989022731781,0.09304878,0.9416604338070307,0.9589251439539347,0.8701854493580599
Uformer + PathologyLoss,BraTS2021_00022,30.332924,0.9746338725090027,0.09102837,0.9714482284141727,0.9723032069970845,0.8974189278623428
Uformer + PathologyLoss,BraTS2021_00022,30.4772,0.9767966866493225,0.08969277,0.9343065693430657,0.892047637341529,0.7912984364377974
Uformer + PathologyLoss,BraTS2021_00022,30.719316,0.9791889786720276,0.085345276,0.9380291229258382,0.8476153547886778,0.7532981530343008
Uformer + PathologyLoss,BraTS2021_00022,30.9743,0.9794798493385315,0.08504941,0.9801449732114718,0.957983193277311,0.8997890295358649
Uformer + PathologyLoss,BraTS2021_00022,30.955622,0.9799466729164124,0.08352235,0.9751552795031055,0.95478374836173,0.8827444956477215
Uformer + PathologyLoss,BraTS2021_00022,31.09935,0.9793533086776733,0.08503398,0.9776852127343053,0.9634945397815913,0.9014084507042254
Uformer + PathologyLoss,BraTS2021_00022,31.120705,0.9812703132629395,0.08058183,0.9652096342551294,0.9630788485607009,0.9059907834101383
Uformer + PathologyLoss,BraTS2021_00022,30.903793,0.9798125624656677,0.08301802,0.9709567198177677,0.9709618874773139,0.8705258506407424
Uformer + PathologyLoss,BraTS2021_00022,31.381962,0.9798932075500488,0.08108244,0.9808470461289452,0.9466192170818505,0.8492063492063492
Uformer + PathologyLoss,BraTS2021_00022,31.049942,0.9750238656997681,0.08444879,0.9891275523733758,0.9563927617917531,0.8984263233190272
Uformer + PathologyLoss,BraTS2021_00022,31.114492,0.9753071069717407,0.08366208,0.961715992397502,0.9253152279340446,0.8680947012401353
Uformer + PathologyLoss,BraTS2021_00022,31.270798,0.9739086627960205,0.08173823,0.9769011160134959,0.9448191293684856,0.8974106850213045
Uformer + PathologyLoss,BraTS2021_00022,31.17619,0.969886839389801,0.08391146,0.9814912744579588,0.9461436170212766,0.888967468175389
Uformer + PathologyLoss,BraTS2021_00022,31.2331,0.9664825201034546,0.085128486,0.9632721202003339,0.9376126938333934,0.9275037369207773
Uformer + PathologyLoss,BraTS2021_00022,31.363037,0.9656580686569214,0.085599855,0.9428571428571428,0.8185170012290045,0.8377230246389125
Uformer + PathologyLoss,BraTS2021_00022,31.10674,0.965409517288208,0.087277666,0.9532582736267485,0.8568281938325991,0.8622821810005621
Uformer + PathologyLoss,BraTS2021_00022,30.979841,0.9690995812416077,0.0872114,0.9209645010046885,0.813273340832396,0.8704038577456299
Uformer + PathologyLoss,BraTS2021_00022,30.644724,0.9647970795631409,0.091214664,0.9307295504789977,0.9503335804299481,0.9503335804299481
