method,subject,psnr,ssim,nrmse,dice_wt,dice_tc,dice_et
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00014,23.91123,0.9191097617149353,0.28694177,0.7438894792773645,0.631578947368421,0.631578947368421
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00014,24.64818,0.9308311343193054,0.2634156,0.5951327433628318,0.37037037037037035,0.37037037037037035
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00014,23.737448,0.9203227162361145,0.27971134,0.6620689655172414,0.0,0.0
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00014,23.331009,0.9122099280357361,0.2809514,0.5566600397614314,0.0,0.0
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00014,22.800499,0.9027525782585144,0.2860802,0.859504132231405,0.4838709677419355,0.4838709677419355
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00014,23.266554,0.9017723798751831,0.2721199,0.7807196198234895,0.3185840707964602,0.3185840707964602
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00014,22.97673,0.9037794470787048,0.2609308,0.8510399100618324,0.46601941747572817,0.46601941747572817
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00014,22.792656,0.8951155543327332,0.25681147,0.827154046997389,0.4020100502512563,0.4020100502512563
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00014,22.671654,0.8896899819374084,0.2533571,0.8421052631578947,0.0955223880597015,0.0955223880597015
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00014,22.985146,0.8877001404762268,0.23731455,0.8991799324650265,0.14583333333333334,0.14583333333333334
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00014,23.483494,0.8956025838851929,0.22263713,0.8717444717444718,0.09090909090909091,0.09090909090909091
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00014,23.009901,0.8821002840995789,0.2286861,0.8746618575293057,0.3561643835616438,0.3561643835616438
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00014,22.993124,0.8758437633514404,0.22807078,0.8693234476367007,0.6445783132530121,0.6465256797583081
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00014,23.039352,0.8785732984542847,0.22090992,0.8572739788893988,0.37057220708446864,0.366120218579235
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00014,23.719055,0.8877558708190918,0.20604308,0.8415922014622258,0.38095238095238093,0.38095238095238093
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00014,22.932108,0.8652433156967163,0.22142841,0.8088768115942029,0.6198083067092651,0.6198083067092651
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00014,23.131693,0.8441227078437805,0.21841584,0.551762114537445,0.0,0.0
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00014,23.244385,0.85258948802948,0.21101704,0.6900296150049359,0.46938775510204084,0.46938775510204084
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00014,23.02434,0.8466790318489075,0.21463096,0.7048543689320388,0.26540284360189575,0.26540284360189575
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00014,23.628223,0.8561690449714661,0.2043291,0.6786427145708582,0.757679180887372,0.757679180887372
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00014,23.044634,0.8725265264511108,0.20393224,0.7951699463327371,0.3795620437956204,0.3795620437956204
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00014,23.00013,0.8504805564880371,0.214013,0.7374461979913917,0.21739130434782608,0.21739130434782608
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00014,22.558119,0.8606491088867188,0.21944992,0.6531820424272323,0.5625,0.5625
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00014,23.247091,0.8649271726608276,0.20272137,0.7453531598513011,0.31654676258992803,0.31654676258992803
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00014,23.302109,0.8747495412826538,0.20410632,0.772501130710086,0.06153846153846154,0.06153846153846154
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00014,22.392086,0.865129828453064,0.21599352,0.7823795180722891,0.0,0.0
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00014,22.517387,0.8563603758811951,0.21966626,0.8269927536231884,nan,nan
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00014,22.789196,0.8507145643234253,0.21986131,0.6792452830188679,0.0,0.0
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00014,23.51352,0.8798543214797974,0.2020401,0.8281444582814446,0.0,0.0
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00014,22.664673,0.8572891354560852,0.22074135,0.6826446280991736,nan,nan
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00014,22.475863,0.8668097257614136,0.21664934,0.8686679174484052,nan,nan
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00014,22.541985,0.868314802646637,0.21983904,0.07465618860510806,nan,nan
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00014,23.463762,0.8896958231925964,0.19545054,0.8359486447931527,0.0,0.0
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00014,23.547268,0.8884198069572449,0.19924144,0.0,nan,nan
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00014,23.720345,0.8924038410186768,0.19160189,0.0,nan,nan
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,21.113201,0.8748791217803955,0.27733573,0.0,nan,nan
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,20.736341,0.8704801797866821,0.28523356,0.0,nan,nan
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,19.833076,0.842482328414917,0.31015328,0.0,nan,nan
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,20.928482,0.8664249777793884,0.2760446,0.0,nan,nan
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,20.210382,0.8385680913925171,0.29368606,0.0,nan,nan
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,21.086771,0.8691916465759277,0.25699064,0.0,nan,nan
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,20.171074,0.8283235430717468,0.28134438,0.0,nan,nan
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,19.828972,0.8132943511009216,0.28908867,0.6384615384615384,nan,nan
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,20.27875,0.8395809531211853,0.26646933,0.33451957295373663,nan,nan
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,19.780542,0.8328031301498413,0.27710798,0.18991097922848665,nan,nan
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,19.380789,0.8111804723739624,0.29031253,0.6878612716763006,0.0,0.0
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,20.283213,0.8510521650314331,0.26502886,0.518840579710145,nan,nan
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,20.721672,0.8486849069595337,0.25207892,0.8763136620856912,0.16774193548387098,0.16774193548387098
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,19.377241,0.826784074306488,0.2745541,0.8957154405820533,0.0,0.0
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,19.92253,0.8343113660812378,0.26637718,0.8426150121065376,0.7329842931937173,0.7272727272727273
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,20.006882,0.8396975994110107,0.26018408,0.88125,0.8629032258064516,0.851063829787234
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,19.974472,0.8391242027282715,0.26179668,0.8465189873417721,0.45323741007194246,0.5121951219512195
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,18.660843,0.7877079844474792,0.29343462,0.9356089992242048,0.4856512141280353,0.47368421052631576
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,18.132519,0.7752596735954285,0.31048596,0.9228441754916793,0.675,0.5816023738872403
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,18.95602,0.8020454049110413,0.2837113,0.9368968077208611,0.7074380165289256,0.43434343434343436
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,19.575687,0.8300737142562866,0.26588112,0.9075511644318984,0.7661016949152543,0.532051282051282
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,18.610863,0.8205029368400574,0.2825593,0.8538283062645011,0.224,0.3431372549019608
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,19.094984,0.7960630655288696,0.28261682,0.8993288590604027,0.6879150066401063,0.46092184368737477
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,19.757507,0.8275251388549805,0.25934613,0.8942307692307693,0.7370786516853932,0.508411214953271
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,18.47668,0.7937665581703186,0.28989753,0.9139710942876806,0.8052287581699347,0.44321329639889195
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,18.767143,0.8032317161560059,0.27975157,0.8642131979695431,0.8464328899637243,0.6173469387755102
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,18.11125,0.7933736443519592,0.2974419,0.881621975147155,0.8745837957824639,0.6459627329192547
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,17.881569,0.7584560513496399,0.3061589,0.8800530152418821,0.8835616438356164,0.6345381526104418
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,18.333004,0.7748835682868958,0.29593295,0.9199739752765127,0.8927477017364658,0.7074074074074074
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,18.629623,0.7781460881233215,0.29109854,0.9405477621910487,0.8435072142064373,0.5320388349514563
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,18.924768,0.8064608573913574,0.27901757,0.9046653144016227,0.9049049049049049,0.6954813359528488
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,17.503185,0.7547748684883118,0.32031626,0.9033210332103321,0.935659760087241,0.7477477477477478
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,18.481077,0.7947806715965271,0.28962103,0.9294964028776979,0.7552083333333334,0.46475195822454307
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,18.25634,0.7906748652458191,0.2923957,0.9027355623100304,0.908246225319396,0.6666666666666666
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,17.386295,0.7698442935943604,0.31387374,0.9147034930950447,0.9415971394517283,0.7851239669421488
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,19.201855,0.831615686416626,0.26550367,0.8930722891566265,0.9433051869722557,0.7941176470588235
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,17.342915,0.7726023197174072,0.31344056,0.9246963562753037,0.5709515859766278,0.3914081145584726
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,17.475075,0.7969567179679871,0.3097082,0.900093370681606,0.6351084812623274,0.6324324324324324
